TransactionID,InvoiceNo,StockCode,Quantity,Price,InvoiceDate,CustomerID
2521,550326,21080,5,0.85,2011-04-17 13:05:00,14532.0
2522,571653,22161,48,0.19,2011-10-18 12:17:00,14298.0
2523,560571,23294,8,0.83,2011-07-19 14:29:00,17735.0
2524,574043,22610,36,0.19,2011-11-02 13:13:00,16367.0
2525,550532,85232D,1,4.95,2011-04-19 11:02:00,14606.0
2526,565231,22720,1,10.79,2011-09-02 09:26:00,Unknown
2527,568202,21258,1,12.75,2011-09-25 15:01:00,15366.0
2528,540355,20735,11,1.66,2011-01-06 15:11:00,Unknown
2529,571660,22966,12,1.25,2011-10-18 12:49:00,16191.0
2530,557500,51014L,2,0.83,2011-06-20 15:27:00,Unknown
2531,C544049,BANK CHARGES,-1,566.37,2011-02-15 12:39:00,Unknown
2532,549241,20723,2,0.85,2011-04-07 11:40:00,15719.0
2533,552269,21755,1,5.95,2011-05-08 11:52:00,16121.0
2534,553039,22090,80,2.55,2011-05-13 08:21:00,16422.0
2535,577601,20728,10,1.65,2011-11-21 08:31:00,17675.0
2536,548664,16161P,25,0.42,2011-04-01 14:45:00,14911.0
2537,553741,22549,12,1.45,2011-05-19 09:37:00,12520.0
2538,545059,22716,12,0.42,2011-02-27 13:04:00,14157.0
2539,574312,23201,2,2.08,2011-11-03 17:39:00,17221.0
2540,571441,21058,1,1.63,2011-10-17 13:31:00,14096.0
2541,553541,72801d,5,2.46,2011-05-17 15:33:00,Unknown
2542,541497,21977,1,1.25,2011-01-18 15:19:00,Unknown
2543,571183,21232,4,1.25,2011-10-14 11:08:00,14796.0
2544,570827,23193,2,2.25,2011-10-12 13:14:00,15831.0
2545,553315,48184,10,6.75,2011-05-16 12:03:00,16705.0
2546,561396,23322,12,2.95,2011-07-27 10:40:00,13458.0
2547,579170,22427,12,5.45,2011-11-28 14:26:00,17811.0
2548,C568562,22654,-1,5.95,2011-09-27 16:48:00,17002.0
2549,556803,21154,2,3.29,2011-06-14 14:57:00,Unknown
2550,539453,22630,4,4.21,2010-12-17 17:08:00,Unknown
2551,C564488,23087,-15,1.25,2011-08-25 14:12:00,16859.0
2552,575036,22383,10,1.65,2011-11-08 11:45:00,15249.0
2553,553151,21198,12,1.65,2011-05-13 14:53:00,13089.0
2554,547547,22148,1,4.13,2011-03-23 15:30:00,Unknown
2555,C570867,22399,-12,1.25,2011-10-12 16:17:00,12607.0
2556,574575,22763,2,9.95,2011-11-04 17:03:00,14971.0
2557,545897,21981,2,0.83,2011-03-07 17:22:00,Unknown
2558,571846,23298,1,4.95,2011-10-19 12:35:00,17841.0
2559,556188,22439,20,0.65,2011-06-09 11:49:00,Unknown
2560,541683,22748,3,2.1,2011-01-20 15:01:00,14085.0
2561,579123,82494L,6,2.95,2011-11-28 12:08:00,14217.0
2562,547884,21982,24,0.29,2011-03-28 09:07:00,13481.0
2563,567505,22979,12,1.45,2011-09-20 14:34:00,12352.0
2564,550632,84692,1,0.42,2011-04-19 14:56:00,16907.0
2565,536865,22024,1,0.85,2010-12-03 11:28:00,Unknown
2566,543332,22083,6,2.95,2011-02-07 12:24:00,13955.0
2567,560237,21533,3,4.95,2011-07-17 11:27:00,15281.0
2568,568531,79321,2,5.75,2011-09-27 13:49:00,16713.0
2569,574536,84992,1,0.55,2011-11-04 14:35:00,15707.0
2570,575947,85039a,1,3.29,2011-11-13 11:50:00,Unknown
2571,561676,22795,2,6.75,2011-07-28 17:53:00,13468.0
2572,539958,20832,2,0.81,2010-12-23 13:26:00,Unknown
2573,538040,22595,11,0.85,2010-12-09 13:08:00,16520.0
2574,537794,22110,2,2.55,2010-12-08 13:01:00,16713.0
2575,559316,22386,10,2.08,2011-07-07 13:54:00,12647.0
2576,541241,22193,1,8.5,2011-01-16 11:08:00,13782.0
2577,544812,21116,1,8.29,2011-02-23 15:58:00,Unknown
2578,542428,21716,64,2.55,2011-01-28 10:00:00,17404.0
2579,539676,20685,2,7.95,2010-12-21 10:54:00,12423.0
2580,576617,22608,7,0.42,2011-11-15 16:57:00,Unknown
2581,573501,82486,2,8.95,2011-10-31 12:02:00,18055.0
2582,548984,21333,4,2.95,2011-04-05 12:37:00,14546.0
2583,563928,22367,1,1.95,2011-08-21 15:17:00,17059.0
2584,569700,23122,1,1.63,2011-10-05 15:56:00,Unknown
2585,542541,21002,1,3.29,2011-01-28 14:25:00,Unknown
2586,575152,22255,3,0.85,2011-11-08 16:12:00,16284.0
2587,546524,22148,5,1.95,2011-03-14 12:51:00,17811.0
2588,561519,22084,1,2.95,2011-07-27 17:01:00,17870.0
2589,540502,82600,48,1.69,2011-01-09 10:50:00,13183.0
2590,567096,23432,96,0.83,2011-09-16 13:13:00,15099.0
2591,565408,22381,2,2.1,2011-09-04 11:12:00,16813.0
2592,573564,20705,2,6.95,2011-10-31 13:58:00,16127.0
2593,578344,84247E,4,2.46,2011-11-24 09:21:00,Unknown
2594,538523,21556,6,2.55,2010-12-13 09:29:00,13198.0
2595,575983,22086,1,2.95,2011-11-13 13:45:00,13379.0
2596,563922,23294,1,0.83,2011-08-21 14:10:00,14529.0
2597,559302,21623,1,9.95,2011-07-07 12:47:00,14527.0
2598,542112,84991,6,0.55,2011-01-25 13:55:00,13168.0
2599,570598,22492,36,0.65,2011-10-11 11:55:00,14175.0
2600,558774,21620,1,2.46,2011-07-04 10:17:00,Unknown
2601,550987,47566,2,10.79,2011-04-21 18:10:00,Unknown
2602,566534,22775,6,2.46,2011-09-13 11:32:00,Unknown
2603,568894,21754,2,6.25,2011-09-29 13:04:00,17528.0
2604,537221,22750,1,3.75,2010-12-05 15:54:00,17965.0
2605,566607,48185,2,8.25,2011-09-13 16:40:00,13032.0
2606,564953,72232,48,0.19,2011-08-31 13:37:00,17588.0
2607,572528,22550,1,3.75,2011-10-24 15:43:00,13176.0
2608,558319,22630,1,2.46,2011-06-28 11:53:00,Unknown
2609,552493,82486,1,16.63,2011-05-09 16:21:00,Unknown
2610,548860,84978,6,1.25,2011-04-04 13:38:00,13263.0
2611,544681,84992,2,1.25,2011-02-22 16:28:00,Unknown
2612,543533,22297,1,2.46,2011-02-09 13:00:00,Unknown
2613,576900,23250,48,1.25,2011-11-17 08:53:00,15489.0
2614,552000,22650,1,3.29,2011-05-05 15:56:00,Unknown
2615,566092,16169M,25,0.42,2011-09-09 10:42:00,13823.0
2616,577074,22897,10,1.45,2011-11-17 15:04:00,15399.0
2617,577743,23101,12,0.83,2011-11-21 13:44:00,17006.0
2618,540418,85088,2,1.66,2011-01-07 11:04:00,Unknown
2619,572302,23320,1,2.89,2011-10-23 14:47:00,15427.0
2620,552364,84755,16,0.65,2011-05-09 12:25:00,13004.0
2621,561897,21934,1,1.65,2011-07-31 15:24:00,17841.0
2622,576933,22197,6,0.85,2011-11-17 11:29:00,15529.0
2623,548451,22585,12,1.25,2011-03-31 11:25:00,17365.0
2624,572690,21539,-111,0.0,2011-10-25 14:14:00,Unknown
2625,571883,22912,1,4.95,2011-10-19 13:58:00,14704.0
2626,538368,21723,1,0.85,2010-12-12 10:57:00,15503.0
2627,571283,21875,3,1.25,2011-10-16 13:51:00,16533.0
2628,543237,22417,4,2.08,2011-02-04 13:39:00,Unknown
2629,573576,22991,5,4.13,2011-10-31 14:09:00,14096.0
2630,574059,23478,1,1.25,2011-11-02 14:13:00,14646.0
2631,570488,23225,1,1.63,2011-10-10 17:12:00,14096.0
2632,541133,22161,1,1.63,2011-01-14 10:17:00,Unknown
2633,571105,22531,5,0.42,2011-10-13 16:01:00,17614.0
2634,545333,22630,2,4.13,2011-03-01 16:22:00,Unknown
2635,538201,22810,1,2.95,2010-12-10 11:12:00,15723.0
2636,575477,23313,2,10.79,2011-11-09 16:14:00,Unknown
2637,547788,22355,2,1.63,2011-03-25 12:00:00,Unknown
2638,555477,23194,8,2.25,2011-06-03 12:26:00,12359.0
2639,541423,21643,1,2.46,2011-01-17 17:54:00,Unknown
2640,538629,21892,6,1.25,2010-12-13 13:10:00,17799.0
2641,564065,21030,10,1.25,2011-08-22 15:05:00,15150.0
2642,553917,22102,6,1.65,2011-05-20 08:30:00,17615.0
2643,544406,22037,12,0.42,2011-02-18 13:26:00,16726.0
2644,562784,21977,3,0.55,2011-08-09 13:22:00,16791.0
2645,572220,22693,48,1.25,2011-10-21 13:24:00,17800.0
2646,538863,85152,3,2.1,2010-12-14 14:15:00,16919.0
2647,574104,22966,12,1.25,2011-11-03 10:45:00,12615.0
2648,556486,85194S,48,0.19,2011-06-12 13:22:00,17422.0
2649,576339,22841,1,15.79,2011-11-14 15:27:00,14096.0
2650,562365,22577,4,0.85,2011-08-04 13:51:00,14344.0
2651,556740,23308,1,0.55,2011-06-14 12:06:00,17346.0
2652,564758,21790,2,1.63,2011-08-30 10:39:00,Unknown
2653,537050,22403,12,1.25,2010-12-05 11:10:00,14800.0
2654,555510,22326,1,5.79,2011-06-03 17:09:00,Unknown
2655,543478,82583,72,1.85,2011-02-08 15:38:00,13798.0
2656,579777,85088,1,4.13,2011-11-30 15:13:00,Unknown
2657,560534,23282,12,0.83,2011-07-19 12:10:00,14911.0
2658,571728,23301,12,1.65,2011-10-19 09:18:00,16123.0
2659,546136,79000,3,1.65,2011-03-09 16:32:00,Unknown
2660,573291,22577,24,0.29,2011-10-28 14:51:00,16554.0
2661,557134,22970,36,2.1,2011-06-17 09:12:00,17306.0
2662,569825,22627,2,8.5,2011-10-06 12:23:00,15805.0
2663,558113,22624,2,8.5,2011-06-27 08:48:00,14911.0
2664,553377,23208,10,1.65,2011-05-16 14:58:00,14888.0
2665,577057,22195,1,1.65,2011-11-17 14:26:00,12748.0
2666,538558,21360,1,9.95,2010-12-13 10:58:00,13069.0
2667,568163,23416,12,1.65,2011-09-25 12:34:00,14540.0
2668,579001,22535,2,0.42,2011-11-27 16:19:00,15555.0
2669,543923,22930,6,2.55,2011-02-14 14:14:00,14644.0
2670,537375,22551,6,1.65,2010-12-06 12:55:00,17019.0
2671,574074,23199,2,4.13,2011-11-02 15:33:00,Unknown
2672,552353,23200,10,2.08,2011-05-09 12:14:00,17612.0
2673,546896,82580,1,1.25,2011-03-17 18:24:00,Unknown
2674,565303,22540,3,0.42,2011-09-02 12:17:00,Unknown
2675,538361,21534,1,4.95,2010-12-10 16:36:00,17757.0
2676,568916,23332,12,1.65,2011-09-29 14:08:00,15452.0
2677,547382,22178,6,1.25,2011-03-22 15:31:00,15457.0
2678,562932,22996,24,0.42,2011-08-10 16:39:00,16904.0
2679,561209,84078A,1,58.29,2011-07-25 16:57:00,Unknown
2680,578707,23458,1,14.95,2011-11-25 11:20:00,17870.0
2681,542906,22169,1,16.63,2011-02-01 15:12:00,Unknown
2682,546223,22088,6,2.95,2011-03-10 12:22:00,14854.0
2683,560504,21679,12,0.85,2011-07-19 11:47:00,13081.0
2684,575339,23146,6,3.29,2011-11-09 14:29:00,15555.0
2685,573328,22023,12,0.42,2011-10-30 11:09:00,16601.0
2686,539045,21094,11,0.85,2010-12-15 15:48:00,Unknown
2687,578041,22549,3,1.45,2011-11-22 14:23:00,17338.0
2688,562772,23341,2,8.5,2011-08-09 12:07:00,13097.0
2689,545464,22497,1,8.29,2011-03-03 09:10:00,Unknown
2690,567475,23208,1,1.65,2011-09-20 13:11:00,16360.0
2691,544692,20978,16,1.25,2011-02-23 09:14:00,17499.0
2692,541999,21891,18,2.46,2011-01-25 10:45:00,Unknown
2693,574839,22644,4,1.45,2011-11-07 11:40:00,15493.0
2694,577078,22615,1,0.83,2011-11-17 15:17:00,Unknown
2695,542375,21731,12,1.65,2011-01-27 13:42:00,12626.0
2696,562448,23111,8,10.4,2011-08-04 19:22:00,17428.0
2697,568567,23228,3,2.46,2011-09-27 18:41:00,Unknown
2698,555277,22296,2,3.29,2011-06-01 17:30:00,Unknown
2699,559070,82494L,6,2.95,2011-07-06 10:41:00,13468.0
2700,559163,22268,3,0.63,2011-07-06 16:33:00,Unknown
2701,537435,22488,1,1.65,2010-12-06 16:58:00,17920.0
2702,549566,48184,1,7.95,2011-04-10 14:27:00,13610.0
2703,570652,23319,18,2.49,2011-10-11 13:45:00,17863.0
2704,549712,22839,1,14.95,2011-04-11 14:10:00,Unknown
2705,560292,21061,2,1.63,2011-07-18 10:19:00,Unknown
2706,554770,22750,4,3.75,2011-05-26 11:40:00,14911.0
2707,579470,22273,1,2.95,2011-11-29 15:06:00,16549.0
2708,570091,37340,48,0.39,2011-10-07 11:47:00,15632.0
2709,565119,23209,10,1.65,2011-09-01 11:38:00,16722.0
2710,556926,21733,1,2.95,2011-06-15 14:26:00,16324.0
2711,545649,85123A,1,2.95,2011-03-04 13:14:00,14995.0
2712,546008,21908,1,4.13,2011-03-08 15:43:00,Unknown
2713,537154,22625,4,8.5,2010-12-05 13:05:00,15808.0
2714,556629,22801,4,3.75,2011-06-13 14:55:00,14841.0
2715,578273,23160,2,1.25,2011-11-23 13:41:00,14335.0
2716,568367,20977,16,1.25,2011-09-26 15:51:00,15755.0
2717,545868,21935,1,1.65,2011-03-07 14:33:00,17841.0
2718,559038,21327,3,2.46,2011-07-05 15:31:00,Unknown
2719,560259,22327,6,2.95,2011-07-17 13:29:00,13654.0
2720,575195,22382,10,1.65,2011-11-09 09:40:00,16767.0
2721,565857,22757,12,1.25,2011-09-07 14:13:00,14911.0
2722,568049,23367,2,0.65,2011-09-23 12:38:00,17841.0
2723,537818,22759,12,1.65,2010-12-08 13:53:00,12766.0
2724,563288,21539,6,4.95,2011-08-15 12:53:00,12656.0
2725,539484,21877,12,1.25,2010-12-19 15:44:00,15640.0
2726,540826,22884,12,0.42,2011-01-11 14:00:00,13102.0
2727,573876,22551,1,1.65,2011-11-01 12:48:00,16360.0
2728,546479,22957,6,2.95,2011-03-14 11:38:00,12682.0
2729,559317,22692,1,7.95,2011-07-07 14:03:00,17611.0
2730,545215,22268,1,1.63,2011-02-28 16:47:00,Unknown
2731,569208,23328,2,3.75,2011-10-02 11:10:00,16693.0
2732,562955,21802,5,0.83,2011-08-11 10:14:00,Unknown
2733,579516,23209,2,1.65,2011-11-29 17:52:00,17841.0
2734,575885,21544,12,0.85,2011-11-11 13:46:00,16460.0
2735,572550,23301,2,3.29,2011-10-24 17:06:00,Unknown
2736,541932,22845,2,6.35,2011-01-24 11:39:00,14439.0
2737,561690,23263,12,1.25,2011-07-29 09:11:00,13875.0
2738,567742,22349,6,3.75,2011-09-22 10:47:00,14261.0
2739,573289,22725,8,3.75,2011-10-28 14:44:00,12705.0
2740,567802,22186,6,2.95,2011-09-22 12:06:00,14299.0
2741,573277,23014,1,3.95,2011-10-28 13:18:00,14606.0
2742,569334,20974,16,0.55,2011-10-03 13:53:00,12931.0
2743,557801,23209,10,1.65,2011-06-23 10:14:00,13319.0
2744,550955,22729,4,3.75,2011-04-21 16:26:00,14189.0
2745,550458,22287,1,3.29,2011-04-18 13:13:00,Unknown
2746,579162,22865,1,2.1,2011-11-28 13:58:00,16393.0
2747,571082,22169,3,16.63,2011-10-13 15:25:00,Unknown
2748,578270,22118,1,11.63,2011-11-23 13:39:00,14096.0
2749,564137,21172,5,1.45,2011-08-23 11:30:00,15722.0
2750,553890,21340,3,24.96,2011-05-19 16:32:00,Unknown
2751,574732,22767,4,9.95,2011-11-06 15:11:00,13523.0
2752,566291,82484,4,7.95,2011-09-11 15:31:00,12965.0
2753,549240,23156,1,2.08,2011-04-07 11:37:00,15910.0
2754,551665,20675,8,1.25,2011-05-03 12:35:00,17442.0
2755,560937,62018,1,1.95,2011-07-22 10:52:00,17920.0
2756,546008,47566,6,4.95,2011-03-08 15:43:00,Unknown
2757,545699,21385,14,0.85,2011-03-06 14:50:00,15572.0
2758,575726,23082,3,3.75,2011-11-10 19:12:00,16791.0
2759,561873,22993,1,1.25,2011-07-31 11:48:00,13316.0
2760,553523,22774,8,2.46,2011-05-17 14:46:00,Unknown
2761,576848,84032B,2,2.95,2011-11-16 15:38:00,15051.0
2762,C558716,23002,-24,0.42,2011-07-01 13:22:00,17888.0
2763,546639,72140E,6,0.85,2011-03-15 12:54:00,13971.0
2764,569202,22075,2,1.63,2011-09-30 17:22:00,Unknown
2765,558812,21155,6,2.55,2011-07-04 11:35:00,16265.0
2766,574561,22075,4,1.63,2011-11-04 15:52:00,Unknown
2767,574830,23438,12,1.25,2011-11-07 11:21:00,16053.0
2768,538349,84459A,1,3.36,2010-12-10 14:59:00,Unknown
2769,569372,23353,2,1.63,2011-10-03 16:04:00,Unknown
2770,560249,23101,1,0.83,2011-07-17 12:26:00,17571.0
2771,562417,23061,10,2.46,2011-08-04 16:32:00,Unknown
2772,575668,23207,1,1.65,2011-11-10 14:59:00,18283.0
2773,576862,23581,10,2.08,2011-11-16 16:06:00,14825.0
2774,573808,22556,1,1.65,2011-11-01 11:29:00,14419.0
2775,573393,22228,12,0.39,2011-10-30 15:08:00,14158.0
2776,550638,22497,1,8.29,2011-04-19 15:44:00,Unknown
2777,577094,22551,1,1.65,2011-11-17 16:39:00,15435.0
2778,C543239,84800S,-2,1.25,2011-02-04 13:47:00,14462.0
2779,562934,22427,1,11.63,2011-08-10 16:56:00,Unknown
2780,546984,22411,4,1.95,2011-03-18 12:35:00,15019.0
2781,553166,84078A,1,39.95,2011-05-13 16:14:00,17655.0
2782,544766,22386,1,4.13,2011-02-23 11:09:00,Unknown
2783,536544,22867,4,4.21,2010-12-01 14:32:00,Unknown
2784,564745,22629,1,1.95,2011-08-28 15:27:00,16806.0
2785,570680,23493,6,1.95,2011-10-11 15:36:00,13969.0
2786,541987,21936,2,2.95,2011-01-24 16:05:00,14130.0
2787,562847,84879,8,1.69,2011-08-10 09:34:00,16245.0
2788,574901,22424,1,12.75,2011-11-07 15:15:00,17158.0
2789,552675,82600,1,4.13,2011-05-10 15:07:00,Unknown
2790,553147,84879,-160,0.0,2011-05-13 13:58:00,Unknown
2791,571408,22142,1,1.45,2011-10-17 12:22:00,15012.0
2792,543309,21232,4,1.25,2011-02-07 12:05:00,18118.0
2793,569220,23379,12,0.39,2011-10-02 13:26:00,16007.0
2794,570446,84378,12,1.45,2011-10-10 14:49:00,12431.0
2795,573142,23196,12,1.45,2011-10-27 17:48:00,18035.0
2796,549665,84997B,7,4.15,2011-04-11 12:17:00,14541.0
2797,548214,84836,12,1.25,2011-03-30 09:17:00,13720.0
2798,543461,22772,2,2.46,2011-02-08 13:35:00,Unknown
2799,571716,22661,1,1.63,2011-10-18 17:05:00,Unknown
2800,567980,22620,3,1.45,2011-09-23 11:22:00,15311.0
2801,568693,20682,2,3.25,2011-09-28 14:54:00,Unknown
2802,560225,22179,3,5.79,2011-07-15 16:27:00,Unknown
2803,567195,23107,8,2.89,2011-09-19 09:30:00,17451.0
2804,546365,21977,24,0.55,2011-03-11 11:35:00,12520.0
2805,568242,23355,4,4.95,2011-09-26 12:11:00,14931.0
2806,571845,23461,1,4.15,2011-10-19 12:34:00,16869.0
2807,572567,20728,10,1.65,2011-10-25 10:27:00,12398.0
2808,578067,23184,3,10.79,2011-11-22 15:43:00,Unknown
2809,579676,22807,12,2.95,2011-11-30 13:13:00,17502.0
2810,570239,22586,12,0.85,2011-10-09 15:04:00,16518.0
2811,570113,23229,12,3.75,2011-10-07 12:31:00,15874.0
2812,546314,21291,16,0.85,2011-03-10 19:05:00,16808.0
2813,541592,84968A,8,8.29,2011-01-19 15:08:00,Unknown
2814,561653,21158,24,0.39,2011-07-28 15:55:00,14002.0
2815,546635,21086,4,0.65,2011-03-15 12:11:00,16392.0
2816,576463,22295,5,1.65,2011-11-15 11:37:00,17974.0
2817,575138,21169,3,4.13,2011-11-08 15:24:00,Unknown
2818,565467,21205,12,2.55,2011-09-05 09:49:00,14129.0
2819,572549,23393,1,10.79,2011-10-24 17:03:00,Unknown
2820,571477,22488,12,1.65,2011-10-17 14:54:00,12794.0
2821,578270,22142,3,3.29,2011-11-23 13:39:00,14096.0
2822,579286,21034,2,0.95,2011-11-29 10:57:00,17772.0
2823,565396,23155,6,1.38,2011-09-02 16:39:00,Unknown
2824,537601,48138,2,7.95,2010-12-07 12:43:00,17287.0
2825,560212,22359,1,2.95,2011-07-15 14:58:00,14722.0
2826,561218,84568,14,0.42,2011-07-25 17:11:00,Unknown
2827,562035,21058,12,0.85,2011-08-02 09:29:00,12627.0
2828,578852,21867,1,1.25,2011-11-27 11:12:00,17841.0
2829,577358,22271,2,5.79,2011-11-18 15:59:00,Unknown
2830,579399,21791,1,1.25,2011-11-29 12:09:00,13137.0
2831,569799,23203,10,2.08,2011-10-06 11:47:00,13602.0
2832,570818,23348,1,2.08,2011-10-12 12:47:00,17841.0
2833,577544,23570,6,1.25,2011-11-20 14:43:00,17758.0
2834,561926,22776,3,9.95,2011-08-01 12:48:00,12749.0
2835,556219,84507C,6,2.55,2011-06-09 14:19:00,17731.0
2836,560997,22382,20,1.65,2011-07-22 13:59:00,12627.0
2837,548919,22980,12,1.65,2011-04-05 10:18:00,13013.0
2838,569843,20727,2,1.65,2011-10-06 13:29:00,14449.0
2839,537159,22193,2,8.5,2010-12-05 13:17:00,14527.0
2840,541018,48173C,2,7.95,2011-01-13 12:03:00,14978.0
2841,578852,37446,6,1.45,2011-11-27 11:12:00,17841.0
2842,547799,22355,30,0.85,2011-03-25 12:48:00,17139.0
2843,566562,22716,12,0.42,2011-09-13 12:18:00,17365.0
2844,562420,23291,1,2.46,2011-08-04 16:38:00,Unknown
2845,575141,20973,24,0.65,2011-11-08 15:35:00,15615.0
2846,579540,21929,10,2.08,2011-11-30 10:11:00,13658.0
2847,575914,23377,24,0.39,2011-11-11 16:31:00,17071.0
2848,552574,22778,24,3.39,2011-05-10 12:20:00,15311.0
2849,566599,23207,2,1.65,2011-09-13 15:37:00,15998.0
2850,548202,21212,24,0.55,2011-03-29 16:36:00,16980.0
2851,563557,21122,24,1.25,2011-08-17 13:33:00,15786.0
2852,570273,22577,72,0.29,2011-10-10 10:51:00,13373.0
2853,556267,85213,480,0.29,2011-06-09 19:33:00,13694.0
2854,551516,21718,10,1.25,2011-05-01 11:10:00,14800.0
2855,547967,21458,1,2.46,2011-03-28 15:49:00,Unknown
2856,577606,84817,6,2.1,2011-11-21 09:11:00,12462.0
2857,537781,21213,1,0.55,2010-12-08 12:46:00,17341.0
2858,543373,22386,10,1.95,2011-02-07 15:04:00,16945.0
2859,550901,20931,4,3.75,2011-04-21 12:12:00,13389.0
2860,548749,84978,12,1.25,2011-04-04 12:29:00,13004.0
2861,557311,21620,2,3.75,2011-06-19 15:36:00,15700.0
2862,566607,47566,3,4.95,2011-09-13 16:40:00,13032.0
2863,562934,21212,3,1.25,2011-08-10 16:56:00,Unknown
2864,569000,23300,12,1.65,2011-09-29 17:36:00,17015.0
2865,575330,23382,4,3.75,2011-11-09 13:50:00,15152.0
2866,552357,22423,2,12.75,2011-05-09 12:16:00,18219.0
2867,566281,84984B,3,4.65,2011-09-11 14:15:00,12748.0
2868,561367,22355,37,2.46,2011-07-26 15:46:00,Unknown
2869,564856,22894,10,9.95,2011-08-31 09:11:00,12477.0
2870,547327,22745,6,2.1,2011-03-22 11:28:00,12681.0
2871,539434,20724,1,1.66,2010-12-17 14:41:00,Unknown
2872,559163,23219,1,2.5,2011-07-06 16:33:00,Unknown
2873,547716,21716,8,2.55,2011-03-25 08:52:00,16833.0
2874,552683,21931,2,4.13,2011-05-10 15:09:00,Unknown
2875,559109,71038,3,5.45,2011-07-06 11:52:00,15021.0
2876,572923,23436,12,1.25,2011-10-27 08:35:00,15948.0
2877,571281,21955,8,7.08,2011-10-16 13:23:00,14088.0
2878,550207,21558,1,4.96,2011-04-15 10:38:00,Unknown
2879,560394,22556,4,1.65,2011-07-18 13:35:00,14390.0
2880,556812,21991,2,2.46,2011-06-14 17:25:00,Unknown
2881,579027,21673,12,1.45,2011-11-28 10:20:00,14102.0
2882,572964,22175,6,2.95,2011-10-27 10:41:00,12630.0
2883,568207,84375,12,2.1,2011-09-25 15:34:00,15150.0
2884,544303,85123A,4,2.95,2011-02-17 13:28:00,18116.0
2885,572672,23583,30,1.65,2011-10-25 13:15:00,13340.0
2886,565541,21915,2,1.25,2011-09-05 12:00:00,14159.0
2887,536540,22147,12,1.45,2010-12-01 14:05:00,14911.0
2888,575892,23154,6,2.08,2011-11-11 14:22:00,16332.0
2889,565452,23310,36,0.42,2011-09-04 15:52:00,15187.0
2890,555276,21992,1,2.46,2011-06-01 17:28:00,Unknown
2891,538715,22548,12,1.25,2010-12-14 11:03:00,14907.0
2892,539492,22107,1,7.62,2010-12-20 10:14:00,Unknown
2893,569383,23207,20,1.65,2011-10-03 16:46:00,15159.0
2894,537463,21124,24,1.25,2010-12-07 10:08:00,12681.0
2895,577549,22662,1,1.65,2011-11-20 15:00:00,17841.0
2896,542231,22318,9,2.95,2011-01-26 13:40:00,16714.0
2897,562421,22348,12,0.85,2011-08-04 16:41:00,15241.0
2898,541593,22334,2,1.65,2011-01-19 15:20:00,17611.0
2899,539488,22301,12,2.55,2010-12-20 09:37:00,12377.0
2900,579099,21059,2,0.85,2011-11-28 11:26:00,15714.0
2901,543172,84872a,1,10.79,2011-02-04 09:11:00,Unknown
2902,537858,21676,1,0.85,2010-12-08 16:06:00,Unknown
2903,557276,22554,1,1.65,2011-06-19 12:05:00,16931.0
2904,565857,21672,12,1.45,2011-09-07 14:13:00,14911.0
2905,565152,23076,24,1.25,2011-09-01 14:42:00,17799.0
2906,558774,35653,1,2.46,2011-07-04 10:17:00,Unknown
2907,568135,23096,1,3.29,2011-09-23 17:04:00,Unknown
2908,568831,85123A,2,2.95,2011-09-29 11:35:00,16059.0
2909,576326,22065,4,0.39,2011-11-14 15:18:00,16504.0
2910,567236,22191,2,8.5,2011-09-19 11:33:00,14735.0
2911,565209,21787,2,0.85,2011-09-01 16:59:00,15910.0
2912,572552,84707A,1,19.96,2011-10-24 17:07:00,14096.0
2913,568513,22952,24,0.55,2011-09-27 12:36:00,13555.0
2914,539008,22021,18,1.65,2010-12-15 13:21:00,17033.0
2915,551567,21269,13,0.0,2011-05-03 11:12:00,Unknown
2916,556102,20682,6,3.25,2011-06-08 16:15:00,13115.0
2917,560895,21980,48,0.29,2011-07-21 17:12:00,13089.0
2918,568049,21673,4,1.45,2011-09-23 12:38:00,17841.0
2919,558475,23014,1,8.29,2011-06-29 15:58:00,Unknown
2920,567613,23108,2,6.25,2011-09-21 11:49:00,13908.0
2921,564543,23211,24,1.25,2011-08-25 15:49:00,16818.0
2922,555559,21937,5,2.95,2011-06-05 14:18:00,13862.0
2923,554098,84879,8,1.69,2011-05-22 13:01:00,14769.0
2924,544457,85099B,30,1.95,2011-02-20 13:46:00,14667.0
2925,578534,23114,4,4.95,2011-11-24 14:51:00,15725.0
2926,552671,22219,5,1.63,2011-05-10 15:06:00,Unknown
2927,544495,21980,24,0.29,2011-02-21 11:42:00,12766.0
2928,579408,21172,1,1.45,2011-11-29 12:34:00,14701.0
2929,551719,84969,2,3.29,2011-05-03 16:09:00,Unknown
2930,557323,21380,1,2.95,2011-06-20 09:35:00,Unknown
2931,548191,21774,1,2.46,2011-03-29 15:20:00,Unknown
2932,545080,22996,24,0.42,2011-02-28 10:33:00,13004.0
2933,561025,21621,1,8.5,2011-07-24 10:37:00,16241.0
2934,572651,22733,18,1.25,2011-10-25 12:06:00,17350.0
2935,543272,82482,2,2.55,2011-02-06 11:11:00,14810.0
2936,572550,85017B,1,0.83,2011-10-24 17:06:00,Unknown
2937,579458,85062,15,1.65,2011-11-29 14:38:00,16549.0
2938,537370,22569,5,3.75,2010-12-06 12:44:00,13155.0
2939,543172,22772,25,2.46,2011-02-04 09:11:00,Unknown
2940,551423,22895,1,3.25,2011-04-28 14:31:00,Unknown
2941,577058,82613C,1,1.25,2011-11-17 14:29:00,18122.0
